dispnum,ccode1,ccode2,year,sidea1,sidea2,revstate1,revstate2,revtype11,revtype12,revtype21,revtype22,fatality1,fatality2,fatalpre1,fatalpre2,hiact1,hiact2,hostlev1,hostlev2,orig1,orig2,midongoing,midonset,hiact,hostlev,mindur,maxdur,outcome,settle,fatality,fatalpre,stmon,endmon,version
1553,2,70,1838,0,1,0,1,0,0,-9,-9,0,0,0,0,7,7,3,3,1,1,1,1,7,3,32,88,3,3,0,0,2,4,gml-2.0
1554,2,70,1836,0,1,0,0,0,0,-9,-9,0,0,0,0,15,15,4,4,1,1,1,1,15,4,106,136,7,1,0,0,12,4,gml-2.0
1554,2,70,1837,0,1,0,0,0,0,-9,-9,0,0,0,0,15,15,4,4,1,1,1,0,15,4,106,136,7,1,0,0,12,4,gml-2.0
1555,2,70,1836,1,0,0,0,0,0,-9,-9,0,0,0,0,14,0,4,1,1,1,1,1,14,4,88,118,5,3,0,0,4,7,gml-2.0
1556,2,70,1835,1,0,0,0,0,0,-9,-9,0,0,0,0,15,16,4,4,1,1,1,1,15,4,0,0,7,3,0,0,12,12,gml-2.0
1556,2,70,1836,1,0,0,0,0,0,-9,-9,0,0,0,0,15,16,4,4,1,1,1,0,15,4,0,0,7,3,0,0,12,12,gml-2.0
1557,2,230,1898,1,0,1,0,1,0,-9,-9,6,6,-9,-9,20,20,5,5,1,1,1,1,20,5,221,221,1,2,6,-9,1,8,gml-2.0
1563,135,230,1864,0,1,0,1,0,4,-9,-9,0,0,0,0,10,14,3,4,1,1,1,1,14,4,288,288,6,1,0,0,4,1,gml-2.0
1563,135,230,1865,0,1,0,1,0,4,-9,-9,0,0,0,0,10,14,3,4,1,1,1,0,14,4,288,288,6,1,0,0,4,1,gml-2.0
1563,155,230,1864,0,1,0,1,0,4,-9,-9,0,0,0,0,8,14,3,4,0,1,1,1,14,4,288,288,6,1,0,0,4,1,gml-2.0
1564,2,230,1855,0,1,0,1,0,2,-9,-9,0,0,0,0,4,15,2,4,1,1,1,1,15,4,13,13,5,3,0,0,3,3,gml-2.0
1565,2,230,1854,0,1,0,1,0,2,-9,-9,0,0,0,0,1,15,2,4,1,1,1,1,15,4,39,39,7,1,0,0,2,4,gml-2.0
1566,2,230,1850,0,1,0,1,0,2,-9,-9,0,0,0,0,7,15,3,4,1,1,1,1,15,4,38,68,6,1,0,0,5,7,gml-2.0
1567,2,230,1818,1,0,1,0,1,0,-9,-9,-9,-9,-9,-9,14,16,4,4,1,1,1,1,16,4,75,75,1,1,-9,-9,3,5,gml-2.0
1569,350,640,1896,1,0,1,0,1,0,-9,-9,5,6,-9,-9,20,20,5,5,1,1,1,1,20,5,140,170,2,1,6,-9,12,5,gml-2.0
1569,350,640,1897,1,0,1,0,1,0,-9,-9,5,6,-9,-9,20,20,5,5,1,1,1,0,20,5,140,170,2,1,6,-9,12,5,gml-2.0
1571,350,640,1882,0,1,0,1,0,1,-9,-9,-9,-9,-9,-9,17,14,4,4,1,1,1,1,17,4,8,8,5,1,1,-9,8,9,gml-2.0
1573,350,640,1878,1,0,1,0,1,0,-9,-9,0,0,0,0,18,7,4,3,1,1,1,1,18,4,30,30,3,3,0,0,1,2,gml-2.0
1574,350,640,1877,1,0,1,0,1,0,-9,-9,0,0,0,0,7,4,3,2,1,1,1,1,7,3,2,2,5,3,0,0,2,2,gml-2.0
1574,350,640,1878,1,0,1,0,1,0,-9,-9,0,0,0,0,7,4,3,2,1,1,1,0,7,3,2,2,5,3,0,0,2,2,gml-2.0
1575,350,640,1868,1,0,1,0,2,0,-9,-9,0,0,0,0,17,17,4,4,1,1,1,1,17,4,62,62,3,1,0,0,11,1,gml-2.0
1575,350,640,1869,1,0,1,0,2,0,-9,-9,0,0,0,0,17,17,4,4,1,1,1,0,17,4,62,62,3,1,0,0,11,1,gml-2.0
1576,350,640,1866,1,0,1,0,2,0,-9,-9,0,0,0,0,7,0,3,1,1,1,1,1,7,3,0,0,5,3,0,0,10,10,gml-2.0
1579,350,640,1829,0,1,1,0,2,0,-9,-9,1,4,-9,-9,17,17,4,4,1,1,1,1,17,4,-5,24,4,1,4,-9,9,9,gml-2.0
1580,230,600,1859,1,0,1,0,2,0,-9,-9,6,6,-9,-9,20,20,5,5,1,1,1,1,20,5,184,184,1,2,6,-9,10,4,gml-2.0
1580,230,600,1860,1,0,1,0,2,0,-9,-9,6,6,-9,-9,20,20,5,5,1,1,1,0,20,5,184,184,1,2,6,-9,10,4,gml-2.0
1581,230,600,1893,1,0,1,0,2,0,-9,-9,0,0,0,0,16,0,4,1,1,1,1,1,16,4,179,179,4,1,0,0,10,3,gml-2.0
1581,230,600,1894,1,0,1,0,2,0,-9,-9,0,0,0,0,16,0,4,1,1,1,1,0,16,4,179,179,4,1,0,0,10,3,gml-2.0
1586,150,160,1845,0,1,1,0,2,0,-9,-9,0,0,0,0,7,13,3,4,1,1,1,1,13,4,204,233,5,3,0,0,11,6,gml-2.0
1586,150,160,1846,0,1,1,0,2,0,-9,-9,0,0,0,0,7,13,3,4,1,1,1,0,13,4,204,233,5,3,0,0,11,6,gml-2.0
1587,140,150,1850,1,0,1,0,1,0,-9,-9,0,0,0,0,17,17,4,4,1,1,1,1,17,4,14,43,2,3,0,0,9,10,gml-2.0
1588,140,150,1855,1,0,1,0,1,0,-9,-9,0,0,0,0,7,0,3,1,1,1,1,1,7,3,-265,-265,6,1,0,0,12,3,gml-2.0
1589,140,150,1862,1,0,1,0,1,0,-9,-9,0,0,0,0,16,11,4,3,1,1,1,1,16,3,1,60,5,3,0,0,4,5,gml-2.0
1590,140,150,1863,0,1,1,0,4,0,-9,-9,6,6,-9,-9,20,20,5,5,1,1,1,1,20,5,2375,2375,2,2,6,-9,8,3,gml-2.0
1590,140,150,1864,0,1,1,0,4,0,-9,-9,6,6,-9,-9,20,20,5,5,1,1,1,0,20,5,2375,2375,2,2,6,-9,8,3,gml-2.0
1590,140,150,1865,0,1,1,0,4,0,-9,-9,6,6,-9,-9,20,20,5,5,1,1,1,0,20,5,2375,2375,2,2,6,-9,8,3,gml-2.0
1590,140,150,1866,0,1,1,0,4,0,-9,-9,6,6,-9,-9,20,20,5,5,1,1,1,0,20,5,2375,2375,2,2,6,-9,8,3,gml-2.0
1590,140,150,1867,0,1,1,0,4,0,-9,-9,6,6,-9,-9,20,20,5,5,1,1,1,0,20,5,2375,2375,2,2,6,-9,8,3,gml-2.0
1590,140,150,1868,0,1,1,0,4,0,-9,-9,6,6,-9,-9,20,20,5,5,1,1,1,0,20,5,2375,2375,2,2,6,-9,8,3,gml-2.0
1590,140,150,1869,0,1,1,0,4,0,-9,-9,6,6,-9,-9,20,20,5,5,1,1,1,0,20,5,2375,2375,2,2,6,-9,8,3,gml-2.0
1590,140,150,1870,0,1,1,0,4,0,-9,-9,6,6,-9,-9,20,20,5,5,1,1,1,0,20,5,2375,2375,2,2,6,-9,8,3,gml-2.0
1590,150,160,1865,1,0,0,1,0,4,-9,-9,6,6,-9,-9,20,20,5,5,1,0,1,1,20,5,2375,2375,2,2,6,-9,8,3,gml-2.0
1590,150,160,1866,1,0,0,1,0,4,-9,-9,6,6,-9,-9,20,20,5,5,1,0,1,0,20,5,2375,2375,2,2,6,-9,8,3,gml-2.0
1590,150,160,1867,1,0,0,1,0,4,-9,-9,6,6,-9,-9,20,20,5,5,1,0,1,0,20,5,2375,2375,2,2,6,-9,8,3,gml-2.0
1590,150,160,1868,1,0,0,1,0,4,-9,-9,6,6,-9,-9,20,20,5,5,1,0,1,0,20,5,2375,2375,2,2,6,-9,8,3,gml-2.0
1590,150,160,1869,1,0,0,1,0,4,-9,-9,6,6,-9,-9,20,20,5,5,1,0,1,0,20,5,2375,2375,2,2,6,-9,8,3,gml-2.0
1590,150,160,1870,1,0,0,1,0,4,-9,-9,6,6,-9,-9,20,20,5,5,1,0,1,0,20,5,2375,2375,2,2,6,-9,8,3,gml-2.0
1593,130,135,1858,0,1,1,1,1,1,-9,-9,0,0,0,0,0,13,1,4,1,1,1,1,17,4,451,481,1,2,0,0,10,1,gml-2.0
1593,130,135,1859,0,1,1,1,1,1,-9,-9,0,0,0,0,0,13,1,4,1,1,1,0,17,4,451,481,1,2,0,0,10,1,gml-2.0
1593,130,135,1860,0,1,1,1,1,1,-9,-9,0,0,0,0,0,13,1,4,1,1,1,0,17,4,451,481,1,2,0,0,10,1,gml-2.0
1594,135,230,1859,1,0,0,0,0,0,-9,-9,0,0,0,0,15,0,4,1,1,1,1,1,15,4,-30,30,7,4,0,0,3,3,gml-2.0
1595,135,230,1862,0,1,0,1,0,4,-9,-9,0,0,0,0,0,7,1,3,1,1,1,1,7,3,350,350,5,3,0,0,8,7,gml-2.0
1595,135,230,1863,0,1,0,1,0,4,-9,-9,0,0,0,0,0,7,1,3,1,1,1,0,7,3,350,350,5,3,0,0,8,7,gml-2.0
1595,155,230,1862,0,1,0,1,0,4,-9,-9,0,0,0,0,0,7,1,3,1,1,1,1,7,3,350,350,5,3,0,0,8,7,gml-2.0
1595,155,230,1863,0,1,0,1,0,4,-9,-9,0,0,0,0,0,7,1,3,1,1,1,0,7,3,350,350,5,3,0,0,8,7,gml-2.0
1596,130,135,1893,0,1,1,1,1,1,-9,-9,0,0,0,0,7,15,3,4,1,1,1,1,15,4,115,144,6,1,0,0,9,1,gml-2.0
1596,130,135,1894,0,1,1,1,1,1,-9,-9,0,0,0,0,7,15,3,4,1,1,1,0,15,4,115,144,6,1,0,0,9,1,gml-2.0
1597,100,135,1899,0,1,0,1,0,1,-9,-9,0,0,0,0,0,14,1,4,1,1,1,1,14,4,152,211,1,2,0,0,10,4,gml-2.0
1597,100,135,1900,0,1,0,1,0,1,-9,-9,0,0,0,0,0,14,1,4,1,1,1,0,14,4,152,211,1,2,0,0,10,4,gml-2.0
1598,100,135,1912,0,1,1,1,1,1,-9,-9,0,0,0,0,0,7,1,3,1,1,1,1,7,3,-29,29,5,3,0,0,4,4,gml-2.0
1599,2,41,1889,1,0,1,0,4,0,-9,-9,0,0,0,0,7,0,3,1,1,1,1,1,7,3,-30,30,5,3,0,0,10,10,gml-2.0
1600,145,160,1866,1,0,1,1,1,1,-9,-9,0,0,0,0,7,0,3,1,1,1,1,1,7,3,-30,30,5,3,0,0,7,7,gml-2.0
1601,145,150,1887,0,1,1,1,1,1,-9,-9,0,0,0,0,0,14,1,4,1,1,1,1,14,4,183,183,4,3,0,0,12,6,gml-2.0
1601,145,150,1888,0,1,1,1,1,1,-9,-9,0,0,0,0,0,14,1,4,1,1,1,0,14,4,183,183,4,3,0,0,12,6,gml-2.0
1603,652,660,1949,1,0,1,0,2,0,-9,-9,0,0,0,0,16,15,4,4,1,1,1,1,15,4,23,23,7,1,0,0,5,6,gml-2.0
1605,800,811,1970,1,0,1,0,1,0,-9,-9,0,0,0,0,14,0,4,1,1,1,1,1,14,4,74,74,3,1,0,0,3,6,gml-2.0
1608,155,160,1965,1,0,1,1,1,1,-9,-9,1,0,-9,0,17,17,4,4,1,1,1,1,17,4,35,35,6,1,1,-9,11,12,gml-2.0
1609,155,160,1967,1,0,1,1,1,1,-9,-9,0,0,0,0,7,16,3,4,1,1,1,1,16,4,263,263,5,1,0,0,8,5,gml-2.0
1609,155,160,1968,1,0,1,1,1,1,-9,-9,0,0,0,0,7,16,3,4,1,1,1,0,16,4,263,263,5,1,0,0,8,5,gml-2.0
1610,800,811,1968,0,1,1,0,1,0,-9,-9,-9,-9,-9,-9,16,16,4,4,1,1,1,1,16,4,62,62,5,3,0,0,6,8,gml-2.0
1612,645,670,1973,1,0,1,0,1,0,-9,-9,0,0,0,0,17,7,4,3,1,0,1,1,17,4,106,106,3,1,1,-9,12,4,gml-2.0
1612,645,690,1972,1,0,1,0,1,0,-9,-9,0,1,0,-9,17,17,4,4,1,1,1,1,17,4,106,106,3,1,1,-9,12,4,gml-2.0
1612,645,690,1973,1,0,1,0,1,0,-9,-9,0,1,0,-9,17,17,4,4,1,1,1,0,17,4,106,106,3,1,1,-9,12,4,gml-2.0
1613,645,690,1975,1,0,1,0,1,0,-9,-9,1,0,2,0,17,17,4,4,1,1,1,1,16,4,110,110,5,1,1,2,3,6,gml-2.0
1614,93,310,1941,1,0,0,0,0,0,-9,-9,0,0,0,0,18,0,4,1,1,1,1,1,18,4,0,0,9,4,0,0,12,12,gml-2.0
1614,93,355,1941,1,0,0,0,0,0,-9,-9,0,0,0,0,18,0,4,1,1,1,1,1,18,4,0,0,9,4,0,0,12,12,gml-2.0
1614,93,360,1941,1,0,0,0,0,0,-9,-9,0,0,0,0,18,0,4,1,1,1,1,1,18,4,0,0,9,4,0,0,12,12,gml-2.0
1622,140,200,1826,0,1,0,1,0,2,-9,-9,0,0,0,0,0,1,1,2,1,1,1,1,1,2,23,23,4,1,0,0,10,11,gml-2.0
1623,100,200,1836,1,0,0,0,0,0,-9,-9,0,0,0,0,15,0,4,1,1,1,1,1,15,4,36780,36780,7,1,0,0,5,1,gml-2.0
1623,100,200,1837,1,0,0,0,0,0,-9,-9,0,0,0,0,15,0,4,1,1,1,1,0,15,4,36780,36780,7,1,0,0,5,1,gml-2.0
1625,140,200,1845,0,1,0,1,0,2,-9,-9,0,0,0,0,0,15,1,4,1,1,1,1,15,4,346,346,5,3,0,0,6,5,gml-2.0
1625,140,200,1846,0,1,0,1,0,2,-9,-9,0,0,0,0,0,15,1,4,1,1,1,0,15,4,346,346,5,3,0,0,6,5,gml-2.0
1627,140,200,1849,0,1,0,1,0,2,-9,-9,-9,-9,-9,-9,16,15,4,4,1,1,1,1,16,4,1037,1037,4,2,-9,-9,8,6,gml-2.0
1627,140,200,1850,0,1,0,1,0,2,-9,-9,-9,-9,-9,-9,16,15,4,4,1,1,1,0,16,4,1037,1037,4,2,-9,-9,8,6,gml-2.0
1627,140,200,1851,0,1,0,1,0,2,-9,-9,-9,-9,-9,-9,16,15,4,4,1,1,1,0,16,4,1037,1037,4,2,-9,-9,8,6,gml-2.0
1627,140,200,1852,0,1,0,1,0,2,-9,-9,-9,-9,-9,-9,16,15,4,4,1,1,1,0,16,4,1037,1037,4,2,-9,-9,8,6,gml-2.0
1628,101,200,1858,0,1,0,0,0,0,-9,-9,0,0,0,0,0,13,1,4,1,1,1,1,13,4,88,118,6,1,0,0,5,8,gml-2.0
1628,101,220,1858,0,1,0,0,0,0,-9,-9,0,0,0,0,0,13,1,4,1,1,1,1,13,4,88,118,6,1,0,0,5,8,gml-2.0
1629,150,200,1859,0,1,0,0,0,0,-9,-9,0,0,0,0,0,15,1,4,1,1,1,1,15,4,0,0,7,1,0,0,11,11,gml-2.0
1630,101,200,1859,1,0,0,0,0,0,-9,-9,0,0,0,0,15,0,4,1,1,1,1,1,15,4,-30,30,5,3,0,0,5,5,gml-2.0
1631,2,200,1860,1,0,1,0,2,0,-9,-9,0,0,0,0,1,0,2,1,1,1,1,1,1,2,0,0,5,3,0,0,12,12,gml-2.0
1631,2,220,1860,1,0,1,0,2,0,-9,-9,0,0,0,0,1,0,2,1,1,1,1,1,1,2,0,0,5,3,0,0,12,12,gml-2.0
1631,2,230,1860,1,0,1,0,2,0,-9,-9,0,0,0,0,1,0,2,1,1,1,1,1,1,2,0,0,5,3,0,0,12,12,gml-2.0
1632,41,255,1872,0,1,0,0,0,0,-9,-9,0,0,0,0,0,15,1,4,1,1,1,1,16,4,0,0,1,3,0,0,6,6,gml-2.0
1633,155,220,1876,1,0,1,1,1,1,-9,-9,0,0,0,0,15,10,4,3,1,1,1,1,15,4,65,95,5,3,0,0,4,7,gml-2.0
1635,300,325,1877,1,0,0,1,0,1 Territory,-9,-9,0,0,0,0,10,7,3,3,1,1,1,1,10,3,101,130,5,3,0,0,7,11,gml-2.0
1637,2,200,1881,0,1,0,1,0,1,-9,-9,0,0,0,0,1,7,2,3,1,1,1,1,7,3,151,211,3,3,0,0,1,7,gml-2.0
1637,101,200,1881,0,1,0,1,0,1,-9,-9,0,0,0,0,0,7,1,3,1,1,1,1,7,3,151,211,3,3,0,0,1,7,gml-2.0
1639,101,200,1886,0,1,0,1,0,1,-9,-9,0,0,0,0,1,14,2,4,1,1,1,1,14,4,274,334,1,2,0,0,10,8,gml-2.0
1639,101,200,1887,0,1,0,1,0,1,-9,-9,0,0,0,0,1,14,2,4,1,1,1,0,14,4,274,334,1,2,0,0,10,8,gml-2.0
1642,200,325,1890,0,1,0,1,0,1,-9,-9,0,0,0,0,1,7,2,3,1,1,1,1,7,3,183,183,6,1,0,0,10,4,gml-2.0
1642,200,325,1891,0,1,0,1,0,1,-9,-9,0,0,0,0,1,7,2,3,1,1,1,0,7,3,183,183,6,1,0,0,10,4,gml-2.0
1643,155,200,1891,0,1,0,1,0,2,-9,-9,0,0,0,0,0,7,1,3,1,1,1,1,7,3,-29,29,2,2,0,0,4,4,gml-2.0
1643,155,220,1891,0,1,0,1,0,2,-9,-9,0,0,0,0,0,7,1,3,1,1,1,1,7,3,-29,29,2,2,0,0,4,4,gml-2.0
1644,2,220,1895,0,1,0,1,0,2,-9,-9,0,0,0,0,7,7,3,3,0,1,1,1,7,3,60,60,6,1,0,0,1,3,gml-2.0
1644,42,220,1895,0,1,0,1,0,2,-9,-9,0,0,0,0,0,7,1,3,1,1,1,1,7,3,60,60,6,1,0,0,1,3,gml-2.0
1645,140,200,1895,0,1,0,1,0,4,-9,-9,0,0,0,0,0,14,1,4,1,1,1,1,14,4,181,181,5,3,0,0,1,7,gml-2.0
1646,140,220,1895,0,1,0,0,0,0,-9,-9,2,1,60,25,17,17,4,4,1,1,1,1,16,4,76,106,6,1,2,85,5,8,gml-2.0
1647,140,220,1896,0,1,0,1,0,1,-9,-9,-9,-9,-9,-9,17,17,4,4,1,1,1,1,17,4,306,306,6,1,-9,-9,5,3,gml-2.0
1648,41,255,1896,1,0,0,0,0,0,-9,-9,0,0,0,0,15,7,4,3,1,1,1,1,15,4,76,76,7,2,0,0,9,12,gml-2.0
1649,200,235,1899,1,0,1,0,2,0,-9,-9,0,0,0,0,2,0,2,1,1,1,1,1,2,2,3,3,4,3,0,0,10,10,gml-2.0
1650,2,710,1905,1,0,0,0,0,0,-9,-9,0,0,0,0,7,0,3,1,1,1,1,1,1,2,365,365,5,3,0,0,3,3,gml-2.0
1650,2,710,1906,1,0,0,0,0,0,-9,-9,0,0,0,0,7,0,3,1,1,1,1,0,1,2,365,365,5,3,0,0,3,3,gml-2.0
1653,2,70,1911,1,0,1,0,2,0,-9,-9,0,0,0,0,16,4,4,2,1,1,1,1,16,4,402,402,5,3,0,0,1,3,gml-2.0
1653,2,70,1912,1,0,1,0,2,0,-9,-9,0,0,0,0,16,4,4,2,1,1,1,0,16,4,402,402,5,3,0,0,1,3,gml-2.0
1654,200,210,1914,1,0,1,0,2,0,-9,-9,0,0,0,0,15,0,4,1,1,1,1,1,15,4,41,41,5,3,0,0,8,9,gml-2.0
1656,255,385,1915,1,0,1,0,2,0,-9,-9,0,0,0,0,16,0,4,1,1,1,1,1,16,4,1332,1332,5,3,0,0,2,10,gml-2.0
1656,255,385,1916,1,0,1,0,2,0,-9,-9,0,0,0,0,16,0,4,1,1,1,1,0,16,4,1332,1332,5,3,0,0,2,10,gml-2.0
1656,255,385,1917,1,0,1,0,2,0,-9,-9,0,0,0,0,16,0,4,1,1,1,1,0,16,4,1332,1332,5,3,0,0,2,10,gml-2.0
1656,255,385,1918,1,0,1,0,2,0,-9,-9,0,0,0,0,16,0,4,1,1,1,1,0,16,4,1332,1332,5,3,0,0,2,10,gml-2.0
1660,200,380,1917,1,0,1,0,2,0,-9,-9,0,0,0,0,15,0,4,1,1,1,1,1,15,4,96,96,7,1,0,0,2,5,gml-2.0
1660,220,380,1917,1,0,1,0,2 Policy,0,-9 Missing,-9,0,0,0,0,15,0,4,1,1,1,1,1,15,4,96,96,7,1,0,0,2,5,gml-2.0
1661,210,255,1914,0,1,0,1,0,2,-9,-9,0,0,0,0,0,16,1,4,1,1,1,1,16,4,1424,1424,8,3,0,0,10,8,gml-2.0
1661,210,255,1915,0,1,0,1,0,2,-9,-9,0,0,0,0,0,16,1,4,1,1,1,0,16,4,1424,1424,8,3,0,0,10,8,gml-2.0
1661,210,255,1916,0,1,0,1,0,2,-9,-9,0,0,0,0,0,16,1,4,1,1,1,0,16,4,1424,1424,8,3,0,0,10,8,gml-2.0
1661,210,255,1917,0,1,0,1,0,2,-9,-9,0,0,0,0,0,16,1,4,1,1,1,0,16,4,1424,1424,8,3,0,0,10,8,gml-2.0
1661,210,255,1918,0,1,0,1,0,2,-9,-9,0,0,0,0,0,16,1,4,1,1,1,0,16,4,1424,1424,8,3,0,0,10,8,gml-2.0
1665,2,40,1921,1,0,1,0,2,0,-9,-9,0,0,0,0,1,0,2,1,1,1,1,1,1,2,0,0,4,1,0,0,1,1,gml-2.0
1666,2,92,1921,1,0,1,0,2,0,-9,-9,0,0,0,0,7,0,3,1,1,1,1,1,7,3,-30,30,5,3,0,0,5,5,gml-2.0
1668,365,710,1922,1,0,0,1,0,2,-9,-9,0,0,0,0,13,0,4,1,1,1,1,1,13,4,303,332,4,1,0,0,11,9,gml-2.0
1668,365,710,1923,1,0,0,1,0,2,-9,-9,0,0,0,0,13,0,4,1,1,1,1,0,13,4,303,332,4,1,0,0,11,9,gml-2.0
1669,325,530,1923,1,0,1,0,1,0,-9,-9,0,0,0,0,14,0,4,1,1,1,1,1,14,4,151,211,1,2,0,0,1,7,gml-2.0
1670,220,325,1925,1,0,1,0,2,0,-9,-9,0,0,0,0,7,0,3,1,1,1,1,1,7,3,62,121,5,3,0,0,4,7,gml-2.0
1670,220,325,1926,1,0,1,0,2,0,-9,-9,0,0,0,0,7,0,3,1,1,1,1,0,7,3,62,121,5,3,0,0,4,7,gml-2.0
1671,220,325,1926,1,0,1,0,2,0,-9,-9,0,0,0,0,7,16,3,4,1,1,1,1,16,4,107,136,5,3,0,0,9,1,gml-2.0
1671,220,325,1927,1,0,1,0,2,0,-9,-9,0,0,0,0,7,16,3,4,1,1,1,0,16,4,107,136,5,3,0,0,9,1,gml-2.0
1672,200,325,1927,0,1,0,1,0,2,-9,-9,0,0,0,0,0,7,1,3,1,1,1,1,7,3,3,3,6,1,0,0,10,10,gml-2.0
1672,220,325,1927,0,1,0,1,0,2,-9,-9,0,0,0,0,0,7,1,3,1,1,1,1,7,3,3,3,6,1,0,0,10,10,gml-2.0
1672,230,325,1927,0,1,0,1,0,2,-9,-9,0,0,0,0,0,7,1,3,1,1,1,1,7,3,3,3,6,1,0,0,10,10,gml-2.0
1674,365,710,1927,0,1,1,0,2,0,-9,-9,0,0,0,0,7,15,3,4,1,1,1,1,15,4,134,134,7,3,0,0,2,7,gml-2.0
1677,2,40,1933,1,0,1,0,2,0,-9,-9,0,0,0,0,13,0,4,1,1,1,1,1,13,4,146,176,4,3,0,0,8,1,gml-2.0
1677,2,40,1934,1,0,1,0,2,0,-9,-9,0,0,0,0,13,0,4,1,1,1,1,0,13,4,146,176,4,3,0,0,8,1,gml-2.0
1683,41,200,1883,0,1,0,1,0,2,-9,-9,0,0,0,0,16,3,4,2,1,1,1,1,16,4,424,454,6,1,0,0,3,5,gml-2.0
1683,41,200,1884,0,1,0,1,0,2,-9,-9,0,0,0,0,16,3,4,2,1,1,1,0,16,4,424,454,6,1,0,0,3,5,gml-2.0
1685,290,366,1939,0,1,0,1,0,4,-9,-9,-9,-9,-9,-9,17,17,4,4,1,1,1,1,17,4,7,7,5,3,0,-9,9,9,gml-2.0
1686,225,255,1939,1,0,0,0,0,0,-9,-9,0,0,0,0,8,0,3,1,1,1,1,1,10,3,184,184,5,3,0,0,8,2,gml-2.0
1693,160,255,1942,0,1,0,1,0,2,-9,-9,0,0,0,0,0,16,1,4,1,1,1,1,16,4,0,0,5,1,0,0,6,6,gml-2.0
1694,200,800,1942,0,1,0,0,0,0,-9,-9,-9,-9,-9,-9,17,17,4,4,1,1,1,1,21,5,0,0,9,3,0,-9,1,1,gml-2.0
1694,200,800,1943,0,1,0,0,0,0,-9,-9,-9,-9,-9,-9,17,17,4,4,1,1,1,0,21,5,0,0,9,3,0,-9,1,1,gml-2.0
1694,200,800,1944,0,1,0,0,0,0,-9,-9,-9,-9,-9,-9,17,17,4,4,1,1,1,0,21,5,0,0,9,3,0,-9,1,1,gml-2.0
1694,200,800,1945,0,1,0,0,0,0,-9,-9,-9,-9,-9,-9,17,17,4,4,1,1,1,0,21,5,0,0,9,3,0,-9,1,1,gml-2.0
1694,800,900,1942,1,0,0,0,0,0,-9,-9,-9,-9,-9,-9,17,17,4,4,1,1,1,1,21,5,0,0,9,3,0,-9,1,1,gml-2.0
1694,800,900,1943,1,0,0,0,0,0,-9,-9,-9,-9,-9,-9,17,17,4,4,1,1,1,0,21,5,0,0,9,3,0,-9,1,1,gml-2.0
1694,800,900,1944,1,0,0,0,0,0,-9,-9,-9,-9,-9,-9,17,17,4,4,1,1,1,0,21,5,0,0,9,3,0,-9,1,1,gml-2.0
1694,800,900,1945,1,0,0,0,0,0,-9,-9,-9,-9,-9,-9,17,17,4,4,1,1,1,0,21,5,0,0,9,3,0,-9,1,1,gml-2.0
1695,255,310,1944,1,0,0,0,0,0,-9,-9,0,0,0,0,17,17,4,4,1,1,1,1,14,4,204,232,1,3,0,0,2,9,gml-2.0
1698,155,200,1947,1,0,1,0,1,0,-9,-9,0,0,0,0,14,0,4,1,1,1,1,1,14,4,230,230,5,3,0,0,2,10,gml-2.0
1698,160,200,1947,1,0,1,0,1,0,-9,-9,0,0,0,0,14,0,4,1,0,1,1,1,14,4,230,230,5,3,0,0,2,10,gml-2.0
1701,365,380,1952,1,0,0,0,0,0,-9,-9,0,0,0,0,16,8,4,3,1,1,1,1,16,4,1,1,5,3,0,0,6,6,gml-2.0
1702,2,130,1952,0,1,0,1,0,2,-9,-9,0,0,0,0,0,15,1,4,1,1,1,1,15,4,60,90,7,3,0,0,8,10,gml-2.0
1703,310,345,1952,1,0,1,0,2,0,-9,-9,0,0,0,0,12,16,3,4,1,1,1,1,16,4,116,116,5,3,0,0,7,10,gml-2.0
1703,315,345,1952,1,0,1,0,2 Policy,0,-9 Missing,-9,0,0,0,0,7,16,3,4,0,1,1,1,16,4,116,116,5,3,0,0,7,10,gml-2.0
1703,345,355,1952,0,1,0,1,0,2,-9,-9,0,0,0,0,16,16,4,4,1,0,1,1,16,4,116,116,5,3,0,0,7,10,gml-2.0
1703,345,360,1952,0,1,0,1,0,2,-9,-9,0,0,0,0,16,0,4,1,1,0,1,1,16,4,116,116,5,3,0,0,7,10,gml-2.0
1703,345,365,1952,0,1,0,1,0,2,-9,-9,0,0,0,0,16,12,4,3,1,0,1,1,16,4,116,116,5,3,0,0,7,10,gml-2.0
1707,710,750,1958,1,0,1,1,1,1,-9,-9,0,0,0,0,15,7,4,3,1,1,1,1,15,4,129,129,5,3,0,0,7,11,gml-2.0
1708,710,775,1959,1,0,1,0,2,0,-9,-9,-9,-9,-9,-9,16,0,4,1,1,1,1,1,16,4,109,109,5,3,0,0,5,9,gml-2.0
1709,365,732,1959,1,0,0,0,0,0,-9,-9,1,0,-9,0,1,0,2,1,1,1,1,1,16,4,0,0,5,3,0,0,12,12,gml-2.0
1710,710,732,1960,1,0,0,0,0,0,-9,-9,0,1,0,-9,17,17,4,4,1,1,1,1,17,4,0,0,5,3,1,1,1,1,gml-2.0
1711,220,616,1960,1,0,1,0,2,0,-9,-9,1,1,-9,-9,16,0,4,1,1,1,1,1,17,4,104,104,5,1,2,-9,2,5,gml-2.0
1713,210,710,1966,0,1,0,1,0,2,-9,-9,0,0,0,0,0,15,1,4,1,1,1,1,15,4,161,161,7,1,0,0,7,12,gml-2.0
